2462	5
2716	56
2717	79
2718	97
2719	75
2720	54
2971	45
2972	102
2973	193
2974	261
2975	174
2976	89
2977	32
3227	63
3228	148
3229	335
3230	409
3231	337
3232	140
3233	57
3483	63
3484	146
3485	317
3486	424
3487	299
3488	128
3489	56
3739	47
3740	95
3741	175
3742	238
3743	169
3744	88
3745	30
3996	49
3997	79
3998	89
3999	77
4000	47
4253	16
4254	24
10458	25
10459	69
10460	76
10461	62
10462	10
10714	76
10715	148
10716	188
10717	124
10718	74
10969	44
10970	107
10971	257
10972	343
10973	224
10974	102
10975	14
11225	34
11226	103
11227	229
11228	322
11229	216
11230	91
11231	32
11482	73
11483	114
11484	158
11485	112
11486	65
11739	52
11740	68
11741	50
12266	59
12267	76
12268	70
12269	20
12521	68
12522	140
12523	211
12524	152
12525	87
12526	31
12776	33
12777	96
12778	238
12779	365
12780	298
12781	120
12782	46
13032	23
13033	89
13034	228
13035	348
13036	284
13037	114
13038	51
13289	67
13290	124
13291	178
13292	136
13293	83
13294	21
13546	54
13547	67
13548	61
13549	29
13935	14
14189	54
14190	87
14191	93
14192	62
14402	13
14441	9
14444	39
14445	122
14446	296
14447	330
14448	164
14449	56
14695	40
14696	75
14697	99
14698	75
14699	36
14700	49
14701	172
14702	410
14703	394
14704	248
14705	81
14917	9
14918	36
14919	41
14920	23
14951	92
14952	215
14953	290
14954	212
14955	74
14956	48
14957	134
14958	347
14959	386
14960	178
14961	60
15172	20
15173	72
15174	107
15175	116
15176	82
15177	44
15206	40
15207	144
15208	380
15209	465
15210	320
15211	99
15212	32
15213	67
15214	124
15215	141
15216	81
15428	64
15429	155
15430	298
15431	347
15432	176
15433	75
15434	24
15462	31
15463	107
15464	268
15465	415
15466	272
15467	82
15470	23
15471	33
15684	84
15685	232
15686	458
15687	437
15688	288
15689	108
15690	41
15719	64
15720	111
15721	172
15722	99
15723	47
15940	75
15941	202
15942	455
15943	400
15944	276
15945	95
15946	21
15976	31
15977	50
15978	22
16196	53
16197	108
16198	196
16199	255
16200	130
16201	66
16453	49
16454	73
16455	75
16456	60
16457	12
19542	2
19796	44
19797	76
19798	88
19799	67
19800	27
20051	26
20052	88
20053	204
20054	318
20055	176
20056	74
20307	55
20308	138
20309	352
20310	397
20311	289
20312	102
20313	23
20563	38
20564	128
20565	308
20566	422
20567	252
20568	94
20820	76
20821	145
20822	200
20823	119
20824	56
21077	53
21078	63
21079	47
22934	61
22935	85
22936	75
23189	54
23190	142
23191	284
23192	193
23193	73
23445	51
23446	214
23447	385
23448	279
23449	90
23453	65
23454	36
23701	51
23702	133
23703	240
23704	184
23705	67
23707	47
23708	124
23709	223
23710	157
23711	53
23958	58
23959	76
23960	60
23963	79
23964	260
23965	425
23966	315
23967	107
24219	71
24220	253
24221	449
24222	285
24223	96
24475	20
24476	97
24477	163
24478	132
24479	58
24733	37
24734	29
47272	39
47273	63
47274	63
47275	17
47527	42
47528	87
47529	150
47530	142
47531	89
47532	19
47783	68
47784	152
47785	285
47786	251
47787	121
47788	51
48039	58
48040	139
48041	249
48042	224
48043	116
48044	49
48295	25
48296	82
48297	131
48298	115
48299	71
48552	21
48553	55
48554	47
50316	26
50317	26
50571	61
50572	84
50573	96
50574	60
50826	50
50827	97
50828	182
50829	194
50830	114
50831	63
51082	64
51083	128
51084	262
51085	258
51086	149
51087	71
51338	49
51339	110
51340	190
51341	218
51342	113
51343	69
51350	9
51595	67
51596	89
51597	95
51598	74
51599	30
51604	53
51605	85
51606	85
51607	71
51608	30
51852	40
51853	25
51854	8
51859	35
51860	89
51861	162
51862	178
51863	130
51864	70
52115	56
52116	121
52117	247
52118	299
52119	181
52120	85
52371	43
52372	93
52373	188
52374	239
52375	150
52376	76
52377	6
52628	65
52629	98
52630	102
52631	79
52632	39
52885	38
52886	46
52887	10
#
5632	56
5633	56
5634	10
5888	334
5889	200
5890	69
6144	455
6145	355
6146	133
6147	36
6226	60
6227	68
6228	66
6229	26
6400	471
6401	395
6402	119
6403	31
6481	64
6482	136
6483	284
6484	186
6485	91
6486	36
6656	340
6657	187
6658	67
6736	33
6737	104
6738	295
6739	447
6740	377
6741	166
6742	58
6912	74
6913	64
6914	12
6992	44
6993	127
6994	339
6995	500
6996	413
6997	192
6998	65
7248	28
7249	91
7250	242
7251	444
7252	325
7253	131
7254	53
7505	49
7506	85
7507	138
7508	115
7509	72
7762	27
7763	44
7764	37
10293	17
10294	34
10295	23
10548	55
10549	100
10550	146
10551	90
10552	51
10803	51
10804	126
10805	327
10806	387
10807	249
10808	98
10809	41
11059	63
11060	182
11061	388
11062	497
11063	346
11064	153
11065	55
11315	60
11316	171
11317	370
11318	451
11319	332
11320	123
11321	43
11571	29
11572	84
11573	211
11574	290
11575	160
11576	71
11577	15
11828	40
11829	65
11830	80
11831	59
11832	34
15880	28
15881	58
15882	62
15883	21
16135	51
16136	95
16137	160
16138	139
16139	95
16140	53
16390	5
16391	78
16392	210
16393	407
16394	418
16395	187
16396	83
16646	28
16647	100
16648	291
16649	456
16650	460
16651	303
16652	106
16653	21
16902	20
16903	82
16904	227
16905	430
16906	385
16907	224
16908	86
17159	58
17160	113
17161	198
17162	213
17163	106
17164	57
17416	46
17417	67
17418	71
17419	44
17475	12
17476	41
17477	38
17730	47
17731	78
17732	124
17733	100
17734	70
17735	11
17986	71
17987	171
17988	374
17989	354
17990	149
17991	60
18241	19
18242	103
18243	272
18244	422
18245	429
18246	229
18247	76
18310	8
18311	57
18312	69
18313	40
18497	25
18498	88
18499	229
18500	432
18501	386
18502	196
18503	73
18566	88
18567	206
18568	241
18569	125
18570	46
18754	54
18755	114
18756	221
18757	191
18758	96
18759	48
18821	36
18822	141
18823	372
18824	420
18825	241
18826	69
19011	46
19012	62
19013	63
19014	49
19077	33
19078	121
19079	327
19080	427
19081	188
19082	63
19083	19
19084	63
19085	54
19143	52
19144	78
19145	89
19146	64
19334	62
19335	125
19336	143
19337	86
19338	35
19339	111
19340	211
19341	177
19342	78
19399	86
19400	166
19401	212
19402	114
19403	46
19591	25
19592	41
19594	65
19595	204
19596	367
19597	329
19598	131
19599	14
19654	9
19655	92
19656	197
19657	259
19658	156
19659	58
19850	54
19851	174
19852	348
19853	284
19854	113
19855	9
19911	68
19912	129
19913	161
19914	96
19915	42
20107	88
20108	145
20109	129
20110	59
20168	61
20169	66
20170	47
20364	38
20365	19
23378	33
24159	40
24160	54
24161	36
24414	67
24415	113
24416	148
24417	100
24418	53
24669	34
24670	114
24671	262
24672	362
24673	219
24674	84
24925	41
24926	132
24927	315
24928	391
24929	255
24930	93
24931	4
25181	32
25182	90
25183	213
25184	247
25185	142
25186	72
25190	26
25191	15
25438	46
25439	75
25440	83
25441	70
25442	8
25444	16
25445	68
25446	108
25447	101
25448	66
25700	68
25701	135
25702	290
25703	249
25704	119
25705	43
25956	65
25957	191
25958	345
25959	307
25960	149
25961	57
26212	57
26213	114
26214	249
26215	210
26216	103
26217	34
26469	57
26470	84
26471	82
26472	55
38258	23
38259	61
38260	61
38261	57
38514	80
38515	125
38516	161
38517	107
38518	58
38769	38
38770	91
38771	222
38772	317
38773	180
38774	73
39025	28
39026	86
39027	218
39028	284
39029	169
39030	73
39282	62
39283	107
39284	128
39285	92
39286	58
39539	39
39540	54
39541	37
46259	15
46260	31
46514	42
46515	86
46516	109
46517	83
46518	39
46770	82
46771	193
46772	281
46773	185
46774	73
47026	90
47027	238
47028	346
47029	214
47030	83
47066	29
47282	66
47283	145
47284	186
47285	127
47286	58
47539	61
47540	77
47541	53
47809	11
47810	62
47811	92
47812	80
47813	42
48065	48
48066	145
48067	261
48068	229
48069	87
48321	65
48322	206
48323	355
48324	314
48325	116
48326	31
48577	42
48578	136
48579	227
48580	192
48581	79
48834	53
48835	84
48836	68
48837	34
#
5194	45
5195	69
5196	72
5197	58
5449	55
5450	93
5451	214
5452	207
5453	128
5454	58
5705	74
5706	222
5707	374
5708	478
5709	237
5710	91
5711	26
5961	84
5962	263
5963	494
5964	541
5965	315
5966	107
5967	35
6217	64
6218	173
6219	408
6220	394
6221	218
6222	85
6473	39
6474	81
6475	144
6476	164
6477	86
6478	54
6730	20
6731	55
6732	52
6733	40
7802	30
8816	32
8817	47
8818	41
9071	32
9072	85
9073	129
9074	110
9075	73
9327	77
9328	176
9329	347
9330	295
9331	129
9332	59
9582	17
9583	89
9584	246
9585	417
9586	380
9587	181
9588	68
9839	79
9840	183
9841	340
9842	321
9843	128
9844	51
10095	35
10096	87
10097	122
10098	108
10099	70
10352	16
10353	41
10354	36
11117	20
15729	13
15730	61
15731	73
15732	56
15985	67
15986	175
15987	291
15988	167
15989	69
16240	28
16241	111
16242	320
16243	438
16244	296
16245	97
16496	18
16497	111
16498	327
16499	456
16500	301
16501	98
16753	70
16754	138
16755	194
16756	137
16757	62
17010	53
17011	64
17012	52
18488	36
18489	38
18490	10
18742	24
18743	70
18744	114
18745	119
18746	82
18747	42
18998	59
18999	140
19000	290
19001	311
19002	206
19003	83
19004	9
19254	70
19255	209
19256	406
19257	471
19258	307
19259	121
19260	50
19510	67
19511	191
19512	398
19513	430
19514	276
19515	108
19516	40
19766	45
19767	95
19768	182
19769	253
19770	134
19771	67
19870	28
20023	44
20024	69
20025	69
20026	55
20027	22
20124	41
20125	107
20126	147
20127	92
20128	20
20380	82
20381	270
20382	366
20383	198
20384	67
20636	147
20637	387
20638	550
20639	283
20640	68
20892	155
20893	405
20894	528
20895	270
20896	73
21126	46
21127	28
21148	110
21149	319
21150	431
21151	177
21152	51
21381	85
21382	151
21383	130
21384	65
21404	59
21405	132
21406	156
21407	88
21636	60
21637	180
21638	358
21639	303
21640	109
21661	25
21662	27
21892	65
21893	188
21894	378
21895	295
21896	112
21897	11
22148	31
22149	98
22150	168
22151	142
22152	70
22396	3
22397	60
22398	62
22399	30
22405	24
22406	64
22407	43
22419	27
22420	44
22421	11
22652	81
22653	179
22654	191
22655	98
22656	26
22674	43
22675	100
22676	181
22677	120
22678	44
22907	43
22908	134
22909	325
22910	351
22911	168
22912	56
22930	82
22931	234
22932	344
22933	259
22934	79
23163	34
23164	122
23165	306
23166	315
23167	154
23168	60
23186	76
23187	237
23188	380
23189	255
23190	84
23420	63
23421	106
23422	122
23423	75
23442	32
23443	103
23444	172
23445	106
23446	47
23677	2
23678	27
23700	47
23701	27
23703	23
23704	37
23958	67
23959	121
23960	134
23961	73
24214	109
24215	301
24216	326
24217	159
24218	40
24469	25
24470	116
24471	304
24472	348
24473	164
24474	43
24726	71
24727	143
24728	148
24729	81
24983	37
24984	27
30057	48
30058	62
30059	47
30312	54
30313	107
30314	166
30315	115
30316	71
30568	74
30569	204
30570	333
30571	228
30572	91
30824	77
30825	201
30826	323
30827	242
30828	98
30829	5
31077	23
31078	64
31079	62
31080	94
31081	110
31082	162
31083	118
31084	62
31332	26
31333	85
31334	148
31335	155
31336	82
31337	80
31338	65
31339	57
31588	57
31589	143
31590	289
31591	281
31592	141
31593	59
31844	59
31845	141
31846	268
31847	268
31848	142
31849	55
32100	14
32101	75
32102	130
32103	139
32104	78
32357	8
32358	53
32359	56
33693	31
34390	26
34391	37
34645	53
34646	82
34647	97
34648	86
34649	57
34900	12
34901	84
34902	179
34903	262
34904	198
34905	89
34906	38
35156	35
35157	101
35158	240
35159	360
35160	262
35161	116
35162	31
35412	13
35413	92
35414	191
35415	271
35416	194
35417	92
35418	36
35669	53
35670	90
35671	113
35672	93
35673	68
35926	29
35927	42
35928	41
36271	55
36272	56
36273	21
36526	75
36527	159
36528	168
36529	82
36782	108
36783	294
36784	297
36785	138
36786	29
37038	89
37039	207
37040	212
37041	103
37042	15
37250	24
37251	62
37252	55
37294	24
37295	74
37296	76
37297	45
37505	30
37506	96
37507	152
37508	117
37509	52
37761	61
37762	149
37763	256
37764	193
37765	87
38017	59
38018	118
38019	211
38020	158
38021	79
38274	67
38275	92
38276	82
38277	42
39625	44
39626	49
39880	36
39881	90
39882	109
39883	61
40136	51
40137	103
40138	131
40139	75
40289	30
40290	20
40393	59
40394	63
40395	37
40544	66
40545	85
40546	82
40547	62
40799	53
40800	110
40801	185
40802	190
40803	117
40804	58
40890	45
40891	62
40892	46
41055	68
41056	151
41057	301
41058	320
41059	175
41060	76
41145	41
41146	108
41147	201
41148	133
41149	62
41311	70
41312	125
41313	258
41314	269
41315	131
41316	65
41401	66
41402	198
41403	321
41404	248
41405	81
41567	28
41568	74
41569	114
41570	104
41571	80
41572	39
41657	58
41658	162
41659	261
41660	199
41661	74
41824	24
41825	53
41826	54
41827	22
41914	68
41915	103
41916	80
41917	24
#
4527	62
4528	79
4529	78
4530	60
4782	55
4783	114
4784	192
4785	202
4786	127
4787	60
5038	74
5039	180
5040	344
5041	351
5042	214
5043	81
5294	79
5295	188
5296	375
5297	353
5298	192
5299	72
5550	52
5551	108
5552	174
5553	189
5554	104
5555	55
5807	55
5808	62
5809	76
5810	51
6208	46
6209	55
6210	40
6463	62
6464	142
6465	263
6466	130
6467	66
6718	36
6719	128
6720	371
6721	451
6722	376
6723	123
6724	38
6974	46
6975	172
6976	409
6977	506
6978	391
6979	169
6980	50
7230	27
7231	115
7232	362
7233	460
7234	365
7235	116
7236	39
7487	48
7488	112
7489	215
7490	117
7491	57
7744	31
7745	41
7746	28
12936	9
12937	70
12938	81
12939	71
12940	22
13192	71
13193	172
13194	270
13195	179
13196	74
13448	93
13449	273
13450	406
13451	292
13452	99
13453	17
13704	81
13705	211
13706	325
13707	207
13708	83
13960	46
13961	90
13962	129
13963	90
13964	50
14162	32
14217	25
14218	26
18509	23
18510	20
18763	44
18764	81
18765	112
18766	83
18767	50
19018	17
19019	85
19020	226
19021	351
19022	232
19023	91
19024	32
19274	47
19275	131
19276	356
19277	450
19278	364
19279	128
19280	50
19530	47
19531	113
19532	303
19533	430
19534	330
19535	126
19536	49
19787	73
19788	151
19789	218
19790	140
19791	76
20043	13
20044	55
20045	62
20046	59
20335	24
20336	9
20589	16
20590	78
20591	115
20592	102
20593	58
20845	69
20846	174
20847	330
20848	294
20849	111
20850	16
20960	33
21101	77
21102	245
21103	403
21104	347
21105	135
21106	45
21357	55
21358	150
21359	317
21360	249
21361	90
21362	18
21614	63
21615	84
21616	75
21617	51
22879	23
23133	20
23134	76
23135	126
23136	109
23137	60
23389	61
23390	163
23391	305
23392	256
23393	120
23394	36
23645	74
23646	214
23647	366
23648	361
23649	155
23650	56
23901	64
23902	141
23903	287
23904	231
23905	109
23906	37
24158	70
24159	91
24160	93
24161	56
24987	64
24988	66
24989	42
25242	67
25243	161
25244	218
25245	116
25246	14
25498	108
25499	300
25500	356
25501	195
25502	46
25754	82
25755	206
25756	265
25757	124
25758	41
26010	28
26011	66
26012	86
26013	61
27274	8
32978	4
32979	4
33233	50
33234	89
33235	104
33236	78
33489	81
33490	212
33491	247
33492	144
33493	48
33677	35
33678	38
33745	97
33746	252
33747	312
33748	157
33749	54
33932	59
33933	126
33934	147
33935	88
33936	24
34001	67
34002	121
34003	150
34004	90
34005	26
34188	93
34189	246
34190	294
34191	159
34192	58
34258	48
34259	55
34260	10
34444	89
34445	213
34446	281
34447	143
34448	54
34576	33
34577	43
34578	16
34700	61
34701	106
34702	120
34703	80
34830	18
34831	72
34832	90
34833	109
34834	82
34835	47
34957	23
34958	31
35086	67
35087	131
35088	215
35089	288
35090	182
35091	86
35092	11
35342	74
35343	193
35344	376
35345	409
35346	272
35347	118
35348	61
35598	80
35599	184
35600	354
35601	437
35602	259
35603	114
35604	48
35854	60
35855	110
35856	192
35857	239
35858	164
35859	80
35860	25
36110	6
36111	62
36112	88
36113	93
36114	72
36115	42
36368	22
36369	25
#
7	48
8	62
9	69
10	33
10265	25
13208	18
13209	57
13210	57
13211	32
13463	42
13464	87
13465	149
13466	138
13467	78
13719	67
13720	144
13721	311
13722	300
13723	127
13724	61
13975	66
13976	163
13977	304
13978	293
13979	133
13980	54
13986	22
13987	45
13988	4
14231	36
14232	93
14233	170
14234	148
14235	81
14236	19
14241	63
14242	101
14243	122
14244	79
14245	45
14488	20
14489	60
14490	59
14491	18
14496	28
14497	90
14498	197
14499	281
14500	169
14501	78
14752	30
14753	107
14754	248
14755	300
14756	183
14757	74
15009	72
15010	133
15011	164
15012	111
15013	56
15265	12
15266	60
15267	72
15268	54
16203	33
16204	56
16205	61
16206	25
16458	49
16459	89
16460	161
16461	159
16462	100
16463	53
16714	75
16715	190
16716	382
16717	390
16718	213
16719	72
16969	16
16970	90
16971	252
16972	439
16973	430
16974	267
16975	87
16976	16
17226	72
17227	175
17228	351
17229	396
17230	198
17231	75
17293	20
17294	36
17482	31
17483	81
17484	139
17485	145
17486	86
17487	43
17548	64
17549	121
17550	150
17551	80
17552	21
17739	14
17740	47
17741	56
17742	28
17803	20
17804	111
17805	301
17806	362
17807	192
17808	61
18059	33
18060	123
18061	330
18062	388
18063	205
18064	60
18316	72
18317	150
18318	192
18319	99
18320	25
18573	46
18574	55
18575	18
30205	37
30206	72
30207	83
30461	81
30462	152
30463	186
30716	46
30717	100
30718	234
30719	310
30972	27
30973	86
30974	193
30975	243
31229	54
31230	86
31231	109
31486	24
31487	49
38790	49
38791	58
38792	29
39045	74
39046	126
39047	135
39048	78
39049	28
39300	33
39301	106
39302	247
39303	281
39304	143
39305	59
39556	18
39557	97
39558	219
39559	259
39560	138
39561	63
39736	35
39737	57
39738	68
39739	58
39740	21
39813	67
39814	103
39815	120
39816	77
39817	17
39991	32
39992	79
39993	127
39994	153
39995	124
39996	69
40070	40
40071	42
40247	60
40248	126
40249	263
40250	394
40251	269
40252	110
40253	52
40313	14
40314	57
40315	47
40503	63
40504	153
40505	327
40506	411
40507	321
40508	137
40509	62
40569	77
40570	113
40571	111
40572	70
40759	58
40760	113
40761	252
40762	360
40763	222
40764	110
40765	49
40824	55
40825	123
40826	229
40827	220
40828	112
40829	47
41015	18
41016	70
41017	110
41018	146
41019	104
41020	68
41021	5
41080	60
41081	124
41082	260
41083	233
41084	115
41085	51
41272	16
41273	51
41274	59
41275	49
41336	27
41337	88
41338	132
41339	128
41340	83
41341	13
41593	21
41594	58
41595	54
41596	9
51093	52
51094	67
51095	74
51096	56
51348	50
51349	96
51350	156
51351	158
51352	96
51353	46
51604	73
51605	157
51606	289
51607	287
51608	149
51609	70
51860	71
51861	140
51862	250
51863	265
51864	138
51865	65
52116	50
52117	85
52118	145
52119	139
52120	89
52121	42
52373	42
52374	75
52375	69
52376	42
53189	28
53190	40
53444	57
53445	105
53446	134
53447	83
53448	41
53699	41
53700	101
53701	283
53702	364
53703	217
53704	72
53955	44
53956	127
53957	369
53958	434
53959	309
53960	89
54211	19
54212	96
54213	228
54214	299
54215	182
54216	67
54468	47
54469	85
54470	102
54471	70
54472	29
54725	13
54726	24
#
3884	32
3885	58
3886	69
3887	57
4139	22
4140	87
4141	192
4142	291
4143	139
4144	70
4395	61
4396	175
4397	392
4398	472
4399	320
4400	116
4401	38
4651	59
4652	207
4653	431
4654	475
4655	371
4656	138
4657	42
4907	49
4908	141
4909	391
4910	449
4911	290
4912	103
4913	35
5164	60
5165	136
5166	224
5167	101
5168	53
5421	41
5422	46
5423	30
10326	42
10327	60
10328	46
10329	11
10581	51
10582	131
10583	279
10584	206
10585	77
10586	8
10836	24
10837	109
10838	335
10839	482
10840	387
10841	178
10842	49
11092	33
11093	125
11094	382
11095	567
11096	457
11097	203
11098	53
11349	78
11350	255
11351	442
11352	324
11353	126
11354	42
11605	40
11606	78
11607	131
11608	102
11609	48
11863	34
11864	18
12396	9
12397	56
12398	54
12399	20
12651	24
12652	85
12653	170
12654	229
12655	89
12656	23
12907	49
12908	171
12909	419
12910	423
12911	212
12912	67
13163	54
13164	199
13165	431
13166	442
13167	234
13168	68
13419	36
13420	109
13421	259
13422	270
13423	128
13424	48
13676	47
13677	63
13678	73
13679	44
14496	23
14532	9
14533	60
14534	72
14535	67
14750	33
14751	78
14752	98
14753	83
14754	41
14788	69
14789	130
14790	179
14791	128
14792	65
15006	71
15007	170
15008	271
15009	174
15010	83
15044	84
15045	203
15046	299
15047	192
15048	85
15262	84
15263	234
15264	308
15265	233
15266	85
15300	70
15301	150
15302	210
15303	159
15304	72
15518	63
15519	134
15520	196
15521	135
15522	68
15556	36
15557	79
15558	98
15559	83
15560	45
15775	59
15776	78
15777	70
15778	12
15814	4
16758	13
17013	72
17014	95
17015	90
17016	46
17268	61
17269	160
17270	314
17271	264
17272	108
17273	33
17524	77
17525	250
17526	412
17527	384
17528	166
17529	51
17780	60
17781	175
17782	389
17783	293
17784	115
17785	27
17960	36
17961	57
17962	65
17963	49
18036	5
18037	79
18038	104
18039	101
